Time,V
7.93E-04,4.788133
7.93E-04,4.788224
7.93E-04,4.788382
7.93E-04,4.788634
7.93E-04,4.788709
7.93E-04,4.789008
7.93E-04,4.789402
7.93E-04,4.790175
7.94E-04,4.791668
7.94E-04,4.794243
7.94E-04,4.797906
7.94E-04,4.802829
7.95E-04,4.8076
7.96E-04,4.808211
7.97E-04,4.801765
7.97E-04,4.799188
7.97E-04,4.792305
7.98E-04,4.780039
7.98E-04,4.780026
7.98E-04,4.779643
7.98E-04,4.779232
7.98E-04,4.778905
7.98E-04,4.778581
7.98E-04,4.772475
7.98E-04,4.767097
7.99E-04,4.763441
7.99E-04,4.760785
8.00E-04,4.763369
8.01E-04,4.764496
8.01E-04,4.771014
8.02E-04,4.780923
8.02E-04,4.787404
8.02E-04,4.787905
8.02E-04,4.78793
8.02E-04,4.787964
8.02E-04,4.788032
8.02E-04,4.788038
8.02E-04,4.788046
8.02E-04,4.788063
8.02E-04,4.788064
8.02E-04,4.788064
8.02E-04,4.788067
8.02E-04,4.788071
8.02E-04,4.788079
8.02E-04,4.78808
8.02E-04,4.78808
8.02E-04,4.788081
8.02E-04,4.788084
8.02E-04,4.788084
8.02E-04,4.788084
8.02E-04,4.788084
8.02E-04,4.788085
8.02E-04,4.788085
8.02E-04,4.788085
8.02E-04,4.788085
8.02E-04,4.788085
8.02E-04,4.788086
8.02E-04,4.788086
8.02E-04,4.788086
8.02E-04,4.788086
8.02E-04,4.788086
8.02E-04,4.788086
8.02E-04,4.788086
8.02E-04,4.788086
8.02E-04,4.788086
8.02E-04,4.788086
8.02E-04,4.788086
8.02E-04,4.788086
8.02E-04,4.788086
8.02E-04,4.788086
8.02E-04,4.788086
8.02E-04,4.788086
8.02E-04,4.788086
8.02E-04,4.788086
8.02E-04,4.788086
8.02E-04,4.788086
8.02E-04,4.788086
8.02E-04,4.788086
8.02E-04,4.788086
8.02E-04,4.788086
8.02E-04,4.788086
8.02E-04,4.788086
8.02E-04,4.788086
8.02E-04,4.788086
8.02E-04,4.788086
8.02E-04,4.788086
8.02E-04,4.788086
8.02E-04,4.788086
8.02E-04,4.788086
8.02E-04,4.788086
8.02E-04,4.788086
8.02E-04,4.788111
8.02E-04,4.788136
8.02E-04,4.788161
8.02E-04,4.788186
8.02E-04,4.788211
8.02E-04,4.788236
8.02E-04,4.78826
8.02E-04,4.788263
8.02E-04,4.788288
8.02E-04,4.788291
8.02E-04,4.788292
8.02E-04,4.788292
8.02E-04,4.788292
8.02E-04,4.788292
8.02E-04,4.788292
8.02E-04,4.788292
8.02E-04,4.788293
8.02E-04,4.788293
8.02E-04,4.788293
8.02E-04,4.788293
8.02E-04,4.788294
8.02E-04,4.788294
8.02E-04,4.788294
8.02E-04,4.788294
8.02E-04,4.788295
8.02E-04,4.788295
8.02E-04,4.788295
8.02E-04,4.788295
8.02E-04,4.788296
8.02E-04,4.788296
8.02E-04,4.788296
8.02E-04,4.788296
8.02E-04,4.788296
8.02E-04,4.788297
8.02E-04,4.788299
8.02E-04,4.788302
8.02E-04,4.788308
8.02E-04,4.788315
8.02E-04,4.788325
8.02E-04,4.788344
8.02E-04,4.78838
8.02E-04,4.788444
8.02E-04,4.788552
8.02E-04,4.788742
8.02E-04,4.788924
8.02E-04,4.789051
8.02E-04,4.789482
8.02E-04,4.790049
8.02E-04,4.791152
8.02E-04,4.793253
8.02E-04,4.79635
8.03E-04,4.800808
8.03E-04,4.805964
8.04E-04,4.809552
8.05E-04,4.806549
8.05E-04,4.799456
8.06E-04,4.79405
8.06E-04,4.780763
8.06E-04,4.779942
8.06E-04,4.779055
8.06E-04,4.778098
8.07E-04,4.77314
8.07E-04,4.768288
8.07E-04,4.764736
8.08E-04,4.761456
8.09E-04,4.762606
8.09E-04,4.764962
8.09E-04,4.77013
8.10E-04,4.774413
8.10E-04,4.781013
8.10E-04,4.788138
8.10E-04,4.788138
8.10E-04,4.788138
8.10E-04,4.788138
8.10E-04,4.788138
8.10E-04,4.788138
8.10E-04,4.788138
8.10E-04,4.788139
8.10E-04,4.788139
8.10E-04,4.788139
8.10E-04,4.788139
8.10E-04,4.788139
8.10E-04,4.788139
8.10E-04,4.788139
8.10E-04,4.788139
8.10E-04,4.788139
8.10E-04,4.788139
8.10E-04,4.788139
8.10E-04,4.788139
8.10E-04,4.788139
8.10E-04,4.788139
8.10E-04,4.788139
8.10E-04,4.788139
8.10E-04,4.788139
8.10E-04,4.788139
8.10E-04,4.788139
8.10E-04,4.788139
8.10E-04,4.788139
8.10E-04,4.788139
8.10E-04,4.788139
8.10E-04,4.788139
8.10E-04,4.788139
8.10E-04,4.788139
8.10E-04,4.788139
8.10E-04,4.788139
8.10E-04,4.788139
8.10E-04,4.788139
8.10E-04,4.788139
8.10E-04,4.788139
8.10E-04,4.788139
8.10E-04,4.788139
8.10E-04,4.788139
8.10E-04,4.788163
8.10E-04,4.788188
8.10E-04,4.788213
8.10E-04,4.788238
8.10E-04,4.788262
8.10E-04,4.788287
8.10E-04,4.788311
8.10E-04,4.788315
8.10E-04,4.78834
8.10E-04,4.788342
8.10E-04,4.788343
8.10E-04,4.788343
8.10E-04,4.788343
8.10E-04,4.788343
8.10E-04,4.788343
8.10E-04,4.788343
8.10E-04,4.788344
8.10E-04,4.788344
8.10E-04,4.788344
8.10E-04,4.788344
8.10E-04,4.788345
8.10E-04,4.788345
8.10E-04,4.788345
8.10E-04,4.788346
8.10E-04,4.788346
8.10E-04,4.788346
8.10E-04,4.788346
8.10E-04,4.788346
8.10E-04,4.788346
8.10E-04,4.788346
8.10E-04,4.788347
8.10E-04,4.788347
8.10E-04,4.788347
8.10E-04,4.788347
8.10E-04,4.788347
8.10E-04,4.788348
8.10E-04,4.788349
8.10E-04,4.788352
8.10E-04,4.788357
8.10E-04,4.788363
8.10E-04,4.788372
8.10E-04,4.788388
8.10E-04,4.788417
8.10E-04,4.78847
8.10E-04,4.788562
8.10E-04,4.78872
8.10E-04,4.788971
8.10E-04,4.789345
8.10E-04,4.789739
8.10E-04,4.790513
8.11E-04,4.792006
8.11E-04,4.794581
8.11E-04,4.798244
8.11E-04,4.803167
8.12E-04,4.80794
8.13E-04,4.80855
8.14E-04,4.802104
8.14E-04,4.799527
8.14E-04,4.792644
8.15E-04,4.780377
8.15E-04,4.779553
8.15E-04,4.778664
8.15E-04,4.777703
8.15E-04,4.772727
8.15E-04,4.767857
8.16E-04,4.764284
8.16E-04,4.760966
8.17E-04,4.762055
8.18E-04,4.764396
8.18E-04,4.769538
8.18E-04,4.773815
8.19E-04,4.780398
8.19E-04,4.787509
8.19E-04,4.787509
8.19E-04,4.787509
8.19E-04,4.787509
8.19E-04,4.787509
8.19E-04,4.787509
8.19E-04,4.787509
8.19E-04,4.787509
8.19E-04,4.787509
8.19E-04,4.787509
8.19E-04,4.787509
8.19E-04,4.787509
8.19E-04,4.787509
8.19E-04,4.787509
8.19E-04,4.787509
8.19E-04,4.787509
8.19E-04,4.787509
8.19E-04,4.787509
8.19E-04,4.787509
8.19E-04,4.787509
8.19E-04,4.787509
8.19E-04,4.787509
8.19E-04,4.787509
8.19E-04,4.787509
8.19E-04,4.787509
8.19E-04,4.787509
8.19E-04,4.787509
8.19E-04,4.787509
8.19E-04,4.787509
8.19E-04,4.787509
8.19E-04,4.787509
8.19E-04,4.787509
8.19E-04,4.787509
8.19E-04,4.787509
8.19E-04,4.787509
8.19E-04,4.787509
8.19E-04,4.787509
8.19E-04,4.787509
8.19E-04,4.787509
8.19E-04,4.787509
8.19E-04,4.787509
8.19E-04,4.787509
8.19E-04,4.787534
8.19E-04,4.787559
8.19E-04,4.787583
8.19E-04,4.787608
8.19E-04,4.787633
8.19E-04,4.787658
8.19E-04,4.787682
8.19E-04,4.787685
8.19E-04,4.78771
8.19E-04,4.787713
8.19E-04,4.787714
8.19E-04,4.787714
8.19E-04,4.787714
8.19E-04,4.787714
8.19E-04,4.787714
8.19E-04,4.787714
8.19E-04,4.787714
8.19E-04,4.787714
8.19E-04,4.787715
8.19E-04,4.787715
8.19E-04,4.787715
8.19E-04,4.787715
8.19E-04,4.787716
8.19E-04,4.787716
8.19E-04,4.787716
8.19E-04,4.787716
8.19E-04,4.787716
8.19E-04,4.787717
8.19E-04,4.787717
8.19E-04,4.787717
8.19E-04,4.787717
8.19E-04,4.787717
8.19E-04,4.787717
8.19E-04,4.787717
8.19E-04,4.787718
8.19E-04,4.787718
8.19E-04,4.78772
8.19E-04,4.787723
8.19E-04,4.787727
8.19E-04,4.787734
8.19E-04,4.787743
8.19E-04,4.787758
8.19E-04,4.787788
8.19E-04,4.78784
8.19E-04,4.787932
8.19E-04,4.78809
8.19E-04,4.788341
8.19E-04,4.788714
8.19E-04,4.789107
8.19E-04,4.789879
8.19E-04,4.79137
8.19E-04,4.79394
8.19E-04,4.797595
8.20E-04,4.802505
8.20E-04,4.807257
8.21E-04,4.807837
8.22E-04,4.801362
8.22E-04,4.798779
8.23E-04,4.791887
8.23E-04,4.779606
8.23E-04,4.779517
8.23E-04,4.77921
8.23E-04,4.778799
8.23E-04,4.778471
8.23E-04,4.778147
8.24E-04,4.772035
8.24E-04,4.766651
8.24E-04,4.762989
8.25E-04,4.760321
8.26E-04,4.762889
8.26E-04,4.764015
8.27E-04,4.770526
8.27E-04,4.780429
8.27E-04,4.786921
8.27E-04,4.787423
8.27E-04,4.787448
8.27E-04,4.787482
8.27E-04,4.787549
8.27E-04,4.787556
8.27E-04,4.787564
8.27E-04,4.787581
8.27E-04,4.787582
8.27E-04,4.787583
8.27E-04,4.787585
8.27E-04,4.787589
8.27E-04,4.787589
8.27E-04,4.787589
8.27E-04,4.787589
8.27E-04,4.78759
8.27E-04,4.78759
8.27E-04,4.78759
8.27E-04,4.78759
8.27E-04,4.78759
8.27E-04,4.78759
8.27E-04,4.78759
8.27E-04,4.78759
8.27E-04,4.78759
8.27E-04,4.78759
8.27E-04,4.78759
8.27E-04,4.78759
8.27E-04,4.78759
8.27E-04,4.78759
8.27E-04,4.78759
8.27E-04,4.78759
8.27E-04,4.78759
8.27E-04,4.78759
8.27E-04,4.78759
8.27E-04,4.78759
8.27E-04,4.78759
8.27E-04,4.78759
8.27E-04,4.78759
8.27E-04,4.78759
8.27E-04,4.78759
8.27E-04,4.78759
8.27E-04,4.78759
8.27E-04,4.78759
8.27E-04,4.78759
8.27E-04,4.78759
8.27E-04,4.78759
8.27E-04,4.78759
8.27E-04,4.78759
8.27E-04,4.78759
8.27E-04,4.78759
8.27E-04,4.78759
8.27E-04,4.78759
8.27E-04,4.78759
8.27E-04,4.78759
8.27E-04,4.78759
8.27E-04,4.78759
8.27E-04,4.78759
8.27E-04,4.78759
8.27E-04,4.78759
8.27E-04,4.78759
8.27E-04,4.78759
8.27E-04,4.78759
8.27E-04,4.78759
8.27E-04,4.78759
8.27E-04,4.78759
8.27E-04,4.78759
8.27E-04,4.78759
8.27E-04,4.78759
8.27E-04,4.78759
8.27E-04,4.78759
8.27E-04,4.78759
8.27E-04,4.78759
8.27E-04,4.78759
8.27E-04,4.78759
8.27E-04,4.78759
8.27E-04,4.78759
8.27E-04,4.78759
8.27E-04,4.78759
8.27E-04,4.78759
8.27E-04,4.78759
8.27E-04,4.78759
8.27E-04,4.787614
8.27E-04,4.787639
8.27E-04,4.787664
8.27E-04,4.787689
8.27E-04,4.787714
8.27E-04,4.787739
8.27E-04,4.787764
8.27E-04,4.787766
8.27E-04,4.787791
8.27E-04,4.787795
8.27E-04,4.787795
8.27E-04,4.787795
8.27E-04,4.787795
8.27E-04,4.787795
8.27E-04,4.787795
8.27E-04,4.787796
8.27E-04,4.787796
8.27E-04,4.787796
8.27E-04,4.787796
8.27E-04,4.787796
8.27E-04,4.787796
8.27E-04,4.787797
8.27E-04,4.787797
8.27E-04,4.787797
8.27E-04,4.787798
8.27E-04,4.787798
8.27E-04,4.787798
8.27E-04,4.787798
8.27E-04,4.787798
8.27E-04,4.787798
8.27E-04,4.787799
8.27E-04,4.787799
8.27E-04,4.787799
8.27E-04,4.7878
8.27E-04,4.787802
8.27E-04,4.787805
8.27E-04,4.78781
8.27E-04,4.787818
8.27E-04,4.787828
8.27E-04,4.787847
8.27E-04,4.787883
8.27E-04,4.787946
8.27E-04,4.788055
8.27E-04,4.788244
8.27E-04,4.788426
8.27E-04,4.788698
8.27E-04,4.788984
8.27E-04,4.789551
8.27E-04,4.790654
8.28E-04,4.792754
8.28E-04,4.795849
8.28E-04,4.800305
8.28E-04,4.805458
8.29E-04,4.80904
8.30E-04,4.806031
8.31E-04,4.798934
8.31E-04,4.793527
8.32E-04,4.780238
8.32E-04,4.779417
8.32E-04,4.77853
8.32E-04,4.777573
8.32E-04,4.772614
8.32E-04,4.767762
8.33E-04,4.76421
8.33E-04,4.760929
8.34E-04,4.762079
8.35E-04,4.764435
8.35E-04,4.769604
8.35E-04,4.773887
8.36E-04,4.780488
8.36E-04,4.787613
8.36E-04,4.787613
8.36E-04,4.787613
8.36E-04,4.787613
8.36E-04,4.787613
8.36E-04,4.787613
8.36E-04,4.787613
8.36E-04,4.787613
8.36E-04,4.787613
8.36E-04,4.787613
8.36E-04,4.787613
8.36E-04,4.787613
8.36E-04,4.787613
8.36E-04,4.787613
8.36E-04,4.787613
8.36E-04,4.787613
8.36E-04,4.787613
8.36E-04,4.787613
8.36E-04,4.787613
8.36E-04,4.787613
8.36E-04,4.787613
8.36E-04,4.787613
8.36E-04,4.787613
8.36E-04,4.787613
8.36E-04,4.787613
8.36E-04,4.787613
8.36E-04,4.787613
8.36E-04,4.787613
8.36E-04,4.787613
8.36E-04,4.787613
8.36E-04,4.787613
8.36E-04,4.787613
8.36E-04,4.787613
8.36E-04,4.787613
8.36E-04,4.787613
8.36E-04,4.787613
8.36E-04,4.787613
8.36E-04,4.787613
8.36E-04,4.787613
8.36E-04,4.787613
8.36E-04,4.787613
8.36E-04,4.787613
8.36E-04,4.787638
8.36E-04,4.787663
8.36E-04,4.787688
8.36E-04,4.787713
8.36E-04,4.787737
8.36E-04,4.787762
8.36E-04,4.787786
8.36E-04,4.78779
8.36E-04,4.787814
8.36E-04,4.787817
8.36E-04,4.787818
8.36E-04,4.787818
8.36E-04,4.787818
8.36E-04,4.787818
8.36E-04,4.787818
8.36E-04,4.787818
8.36E-04,4.787819
8.36E-04,4.787819
8.36E-04,4.787819
8.36E-04,4.787819
8.36E-04,4.78782
8.36E-04,4.78782
8.36E-04,4.78782
8.36E-04,4.78782
8.36E-04,4.787821
8.36E-04,4.787821
8.36E-04,4.787821
8.36E-04,4.787821
8.36E-04,4.787821
8.36E-04,4.787821
8.36E-04,4.787821
8.36E-04,4.787822
8.36E-04,4.787822
8.36E-04,4.787822
8.36E-04,4.787822
8.36E-04,4.787823
8.36E-04,4.787824
8.36E-04,4.787827
8.36E-04,4.787832
8.36E-04,4.787838
8.36E-04,4.787847
8.36E-04,4.787862
8.36E-04,4.787892
8.36E-04,4.787945
8.36E-04,4.788037
8.36E-04,4.788195
8.36E-04,4.788446
8.36E-04,4.78882
8.36E-04,4.789214
8.36E-04,4.789988
8.36E-04,4.791481
8.36E-04,4.794057
8.36E-04,4.79772
8.37E-04,4.802644
8.37E-04,4.807418
8.38E-04,4.808032
8.39E-04,4.801589
8.39E-04,4.799013
8.40E-04,4.792132
8.40E-04,4.779867
8.40E-04,4.779778
8.40E-04,4.779471
8.40E-04,4.779061
8.40E-04,4.778733
8.40E-04,4.778409
8.41E-04,4.772304
8.41E-04,4.766928
8.41E-04,4.763273
8.42E-04,4.760619
8.43E-04,4.763206
8.43E-04,4.764334
8.43E-04,4.770853
8.44E-04,4.780764
8.44E-04,4.787928
8.44E-04,4.787928
8.44E-04,4.787928
8.44E-04,4.787928
8.44E-04,4.787928
8.44E-04,4.787928
8.44E-04,4.787928
8.44E-04,4.787928
8.44E-04,4.787928
8.44E-04,4.787928
8.44E-04,4.787928
8.44E-04,4.787928
8.44E-04,4.787928
8.44E-04,4.787928
8.44E-04,4.787928
8.44E-04,4.787928
8.44E-04,4.787928
8.44E-04,4.787928
8.44E-04,4.787928
8.44E-04,4.787928
8.44E-04,4.787928
8.44E-04,4.787928
8.44E-04,4.787928
8.44E-04,4.787928
8.44E-04,4.787928
8.44E-04,4.787928
8.44E-04,4.787928
8.44E-04,4.787928
8.44E-04,4.787928
8.44E-04,4.787928
8.44E-04,4.787928
8.44E-04,4.787928
8.44E-04,4.787928
8.44E-04,4.787928
8.44E-04,4.787928
8.44E-04,4.787928
8.44E-04,4.787928
8.44E-04,4.787953
8.44E-04,4.787978
8.44E-04,4.788002
8.44E-04,4.788027
8.44E-04,4.788052
8.44E-04,4.788077
8.44E-04,4.788102
8.44E-04,4.788105
8.44E-04,4.78813
8.44E-04,4.788133
8.44E-04,4.788133
8.44E-04,4.788133
8.44E-04,4.788134
8.44E-04,4.788134
8.44E-04,4.788134
8.44E-04,4.788134
8.44E-04,4.788134
8.44E-04,4.788135
8.44E-04,4.788135
8.44E-04,4.788135
8.44E-04,4.788135
8.44E-04,4.788136
8.44E-04,4.788136
8.44E-04,4.788136
8.44E-04,4.788136
8.44E-04,4.788136
8.44E-04,4.788137
8.44E-04,4.788137
8.44E-04,4.788137
8.44E-04,4.788137
8.44E-04,4.788137
8.44E-04,4.788137
8.44E-04,4.788138
8.44E-04,4.788139
8.44E-04,4.78814
8.44E-04,4.788144
8.44E-04,4.788149
8.44E-04,4.788156
8.44E-04,4.788167
8.44E-04,4.788186
8.44E-04,4.788221
8.44E-04,4.788285
8.44E-04,4.788393
8.44E-04,4.788583
8.44E-04,4.788765
8.44E-04,4.788892
8.44E-04,4.789324
8.44E-04,4.78989
8.44E-04,4.790994
8.45E-04,4.793095
8.45E-04,4.796192
8.45E-04,4.800652
8.45E-04,4.805809
8.46E-04,4.809399
8.47E-04,4.806399
8.48E-04,4.799308
8.48E-04,4.793903
8.49E-04,4.780618
8.49E-04,4.779797
8.49E-04,4.77891
8.49E-04,4.777953
8.49E-04,4.772995
8.49E-04,4.770471
8.49E-04,4.768145
8.50E-04,4.764594
8.50E-04,4.761315
8.51E-04,4.762467
8.52E-04,4.764825
8.52E-04,4.769994
8.52E-04,4.774278
8.52E-04,4.780879
8.53E-04,4.788004
8.53E-04,4.788005
8.53E-04,4.788005
8.53E-04,4.788005
8.53E-04,4.788005
8.53E-04,4.788005
8.53E-04,4.788005
8.53E-04,4.788005
8.53E-04,4.788005
8.53E-04,4.788005
8.53E-04,4.788005
8.53E-04,4.788005
8.53E-04,4.788005
8.53E-04,4.788005
8.53E-04,4.788005
8.53E-04,4.788005
8.53E-04,4.788005
8.53E-04,4.788005
8.53E-04,4.788005
8.53E-04,4.788005
8.53E-04,4.788005
8.53E-04,4.788005
8.53E-04,4.788005
8.53E-04,4.788005
8.53E-04,4.788005
8.53E-04,4.788005
8.53E-04,4.788005
8.53E-04,4.788005
8.53E-04,4.788005
8.53E-04,4.788005
8.53E-04,4.788005
8.53E-04,4.788005
8.53E-04,4.788005
8.53E-04,4.788005
8.53E-04,4.788005
8.53E-04,4.788005
8.53E-04,4.788005
8.53E-04,4.788005
8.53E-04,4.788005
8.53E-04,4.788005
8.53E-04,4.788005
8.53E-04,4.788005
8.53E-04,4.78803
8.53E-04,4.788054
8.53E-04,4.788079
8.53E-04,4.788104
8.53E-04,4.788128
8.53E-04,4.788153
8.53E-04,4.788178
8.53E-04,4.788181
8.53E-04,4.788206
8.53E-04,4.788208
8.53E-04,4.788209
8.53E-04,4.788209
8.53E-04,4.788209
8.53E-04,4.788209
8.53E-04,4.788209
8.53E-04,4.78821
8.53E-04,4.78821
8.53E-04,4.78821
8.53E-04,4.78821
8.53E-04,4.788211
8.53E-04,4.788211
8.53E-04,4.788211
8.53E-04,4.788211
8.53E-04,4.788212
8.53E-04,4.788212
8.53E-04,4.788212
8.53E-04,4.788212
8.53E-04,4.788212
8.53E-04,4.788212
8.53E-04,4.788213
8.53E-04,4.788213
8.53E-04,4.788213
8.53E-04,4.788213
8.53E-04,4.788213
8.53E-04,4.788213
8.53E-04,4.788214
8.53E-04,4.788216
8.53E-04,4.788218
8.53E-04,4.788223
8.53E-04,4.788229
8.53E-04,4.788238
8.53E-04,4.788254
8.53E-04,4.788284
8.53E-04,4.788336
8.53E-04,4.788428
8.53E-04,4.788586
8.53E-04,4.788838
8.53E-04,4.788913
8.53E-04,4.789212
8.53E-04,4.789606
8.53E-04,4.79038
8.53E-04,4.791873
8.53E-04,4.794448
8.53E-04,4.798111
8.54E-04,4.803036
8.54E-04,4.807809
8.55E-04,4.808423
8.56E-04,4.801979
8.56E-04,4.799402
8.57E-04,4.79252
8.57E-04,4.780254
8.57E-04,4.780165
8.57E-04,4.779859
8.57E-04,4.779448
8.57E-04,4.77912
8.57E-04,4.778796
8.58E-04,4.772691
8.58E-04,4.767313
8.58E-04,4.763658
8.59E-04,4.761002
8.60E-04,4.763586
8.60E-04,4.764713
8.60E-04,4.771231
8.61E-04,4.781139
8.61E-04,4.787614
8.61E-04,4.788116
8.61E-04,4.788141
8.61E-04,4.788175
8.61E-04,4.788242
8.61E-04,4.788249
8.61E-04,4.788257
8.61E-04,4.788274
8.61E-04,4.788274
8.61E-04,4.788275
8.61E-04,4.788277
8.61E-04,4.788281
8.61E-04,4.78829
8.61E-04,4.78829
8.61E-04,4.788291
8.61E-04,4.788292
8.61E-04,4.788294
8.61E-04,4.788298
8.61E-04,4.788298
8.61E-04,4.788299
8.61E-04,4.788299
8.61E-04,4.7883
8.61E-04,4.788302
8.61E-04,4.788302
8.61E-04,4.788302
8.61E-04,4.788302
8.61E-04,4.788302
8.61E-04,4.788302
8.61E-04,4.788302
8.61E-04,4.788302
8.61E-04,4.788302
8.61E-04,4.788302
8.61E-04,4.788302
8.61E-04,4.788302
8.61E-04,4.788302
8.61E-04,4.788302
8.61E-04,4.788302
8.61E-04,4.788302
8.61E-04,4.788302
8.61E-04,4.788302
8.61E-04,4.788302
8.61E-04,4.788302
8.61E-04,4.788302
8.61E-04,4.788302
8.61E-04,4.788302
8.61E-04,4.788302
8.61E-04,4.788302
8.61E-04,4.788302
8.61E-04,4.788302
8.61E-04,4.788302
8.61E-04,4.788302
8.61E-04,4.788302
8.61E-04,4.788302
8.61E-04,4.788302
8.61E-04,4.788302
8.61E-04,4.788302
8.61E-04,4.788302
8.61E-04,4.788302
8.61E-04,4.788302
8.61E-04,4.788302
8.61E-04,4.788302
8.61E-04,4.788302
8.61E-04,4.788327
8.61E-04,4.788352
8.61E-04,4.788377
8.61E-04,4.788402
8.61E-04,4.788427
8.61E-04,4.788452
8.61E-04,4.788476
8.61E-04,4.788479
8.61E-04,4.788504
8.61E-04,4.788507
8.61E-04,4.788508
8.61E-04,4.788508
8.61E-04,4.788508
8.61E-04,4.788508
8.61E-04,4.788508
8.61E-04,4.788508
8.61E-04,4.788509
8.61E-04,4.788509
8.61E-04,4.788509
8.61E-04,4.788509
8.61E-04,4.78851
8.61E-04,4.78851
8.61E-04,4.78851
8.61E-04,4.788511
8.61E-04,4.788511
8.61E-04,4.788511
8.61E-04,4.788511
8.61E-04,4.788511
8.61E-04,4.788512
8.61E-04,4.788512
8.61E-04,4.788512
8.61E-04,4.788512
8.61E-04,4.788512
8.61E-04,4.788513
8.61E-04,4.788515
8.61E-04,4.788518
8.61E-04,4.788524
8.61E-04,4.788531
8.61E-04,4.788541
8.61E-04,4.78856
8.61E-04,4.788596
8.61E-04,4.78866
8.61E-04,4.788768
8.61E-04,4.788958
8.61E-04,4.78914
8.61E-04,4.789411
8.61E-04,4.789698
8.61E-04,4.790265
8.61E-04,4.791368
8.62E-04,4.793469
8.62E-04,4.796565
8.62E-04,4.801023
8.62E-04,4.80618
8.63E-04,4.809766
8.64E-04,4.806761
8.65E-04,4.799667
8.65E-04,4.794261
8.66E-04,4.780973
8.66E-04,4.780152
8.66E-04,4.779265
8.66E-04,4.778308
8.66E-04,4.773349
8.66E-04,4.768497
8.67E-04,4.764944
8.67E-04,4.761662
8.68E-04,4.76281
8.68E-04,4.765166
8.69E-04,4.770332
8.69E-04,4.774616
8.69E-04,4.781215
8.70E-04,4.788339
8.70E-04,4.78834
8.70E-04,4.78834
8.70E-04,4.78834
8.70E-04,4.78834
8.70E-04,4.78834
8.70E-04,4.78834
8.70E-04,4.78834
8.70E-04,4.78834
8.70E-04,4.78834
8.70E-04,4.78834
8.70E-04,4.78834
8.70E-04,4.78834
8.70E-04,4.78834
8.70E-04,4.78834
8.70E-04,4.78834
8.70E-04,4.78834
8.70E-04,4.78834
8.70E-04,4.78834
8.70E-04,4.78834
8.70E-04,4.78834
8.70E-04,4.78834
8.70E-04,4.78834
8.70E-04,4.78834
8.70E-04,4.78834
8.70E-04,4.78834
8.70E-04,4.78834
8.70E-04,4.78834
8.70E-04,4.78834
8.70E-04,4.78834
8.70E-04,4.78834
8.70E-04,4.78834
8.70E-04,4.78834
8.70E-04,4.78834
8.70E-04,4.78834
8.70E-04,4.78834
8.70E-04,4.78834
8.70E-04,4.78834
8.70E-04,4.78834
8.70E-04,4.78834
8.70E-04,4.78834
8.70E-04,4.78834
8.70E-04,4.788364
8.70E-04,4.788389
8.70E-04,4.788414
8.70E-04,4.788438
8.70E-04,4.788463
8.70E-04,4.788488
8.70E-04,4.788512
8.70E-04,4.788516
8.70E-04,4.78854
8.70E-04,4.788543
8.70E-04,4.788544
8.70E-04,4.788544
8.70E-04,4.788544
8.70E-04,4.788544
8.70E-04,4.788544
8.70E-04,4.788545
8.70E-04,4.788545
8.70E-04,4.788545
8.70E-04,4.788545
8.70E-04,4.788545
8.70E-04,4.788546
8.70E-04,4.788546
8.70E-04,4.788546
8.70E-04,4.788547
8.70E-04,4.788547
8.70E-04,4.788547
8.70E-04,4.788547
8.70E-04,4.788547
8.70E-04,4.788547
8.70E-04,4.788547
8.70E-04,4.788548
8.70E-04,4.788548
8.70E-04,4.788548
8.70E-04,4.788548
8.70E-04,4.788548
8.70E-04,4.788549
8.70E-04,4.78855
8.70E-04,4.788553
8.70E-04,4.788558
8.70E-04,4.788564
8.70E-04,4.788573
8.70E-04,4.788589
8.70E-04,4.788618
8.70E-04,4.788671
8.70E-04,4.788763
8.70E-04,4.78892
8.70E-04,4.789172
8.70E-04,4.789546
8.70E-04,4.78994
8.70E-04,4.790713
8.70E-04,4.792206
8.70E-04,4.794782
8.70E-04,4.798444
8.71E-04,4.803366
8.71E-04,4.808136
8.72E-04,4.808745
8.73E-04,4.802296
8.73E-04,4.799719
8.74E-04,4.792834
8.74E-04,4.780566
8.74E-04,4.779742
8.74E-04,4.778852
8.74E-04,4.777892
8.75E-04,4.772915
8.75E-04,4.768044
8.75E-04,4.764471
8.76E-04,4.76115
8.77E-04,4.762237
8.77E-04,4.764577
8.77E-04,4.769717
8.78E-04,4.773993
8.78E-04,4.780576
8.78E-04,4.787686
8.78E-04,4.787686
8.78E-04,4.787686
8.78E-04,4.787686
8.78E-04,4.787687
8.78E-04,4.787687
8.78E-04,4.787687
8.78E-04,4.787687
8.78E-04,4.787687
8.78E-04,4.787687
8.78E-04,4.787687
8.78E-04,4.787687
8.78E-04,4.787687
8.78E-04,4.787687
8.78E-04,4.787687
8.78E-04,4.787687
8.78E-04,4.787687
8.78E-04,4.787687
8.78E-04,4.787687
8.78E-04,4.787687
8.78E-04,4.787687
8.78E-04,4.787687
8.78E-04,4.787687
8.78E-04,4.787687
8.78E-04,4.787687
8.78E-04,4.787687
8.78E-04,4.787687
8.78E-04,4.787687
8.78E-04,4.787687
8.78E-04,4.787687
8.78E-04,4.787687
8.78E-04,4.787687
8.78E-04,4.787687
8.78E-04,4.787687
8.78E-04,4.787687
8.78E-04,4.787687
8.78E-04,4.787687
8.78E-04,4.787687
8.78E-04,4.787687
8.78E-04,4.787687
